roam, roamed, roamed, roaming
roar, roared, roared, roaring
roast, roasted, roasted, roasting
rob, robed, robed, robing
robe, robed, robed, robing
rock, rocked, rocked, rocking
rocket, rocketed, rocketed, rocketing
roil, roiled, roiled, roiling
roister, roistered, roistered, roistering
roleplay, roleplaied, roleplaied, roleplaying
roll, rolled, rolled, rolling
rollerblade, rollerbladed, rollerbladed, rollerblading
rollick, rollicked, rollicked, rollicking
romance, romanced, romanced, romancing
romanise, romanised, romanised, romanising
romanize, romanized, romanized, romanizing
romanticise, romanticised, romanticised, romanticising
romanticize, romanticized, romanticized, romanticizing
romp, romped, romped, romping
roneo, roneoed, roneoed, roneoing
roof, roofed, roofed, roofing
rook, rooked, rooked, rooking
room, roomed, roomed, rooming
roost, roosted, roosted, roosting
root, rooted, rooted, rooting
rootle, rootled, rootled, rootling
rope, roped, roped, roping
rosin, rosined, rosined, rosining
rot, roted, roted, roting
rotate, rotated, rotated, rotating
rouge, rouged, rouged, rouging
rough, roughed, roughed, roughing
rough-dry, rough-dried, rough-dried, rough-drying
rough-hew, rough-hewed, rough-hewed, rough-hewing
rough-house, rough-housed, rough-housed, rough-housing
rough-sand, rough-sanded, rough-sanded, rough-sanding
roughcast, roughcasted, roughcasted, roughcasting
roughen, roughened, roughened, roughening
roughhouse, roughhoused, roughhoused, roughhousing
round, rounded, rounded, rounding
rouse, roused, roused, rousing
rout, routed, routed, routing
route, routed, routed, routing
rove, roved, roved, roving
row, rowed, rowed, rowing
rub, rubed, rubed, rubing
rubber, rubbered, rubbered, rubbering
rubberise, rubberised, rubberised, rubberising
rubberize, rubberized, rubberized, rubberizing
rubberneck, rubbernecked, rubbernecked, rubbernecking
rubberstamp, rubberstamped, rubberstamped, rubberstamping
rubbish, rubbished, rubbished, rubbishing
rubify, rubified, rubified, rubifying
rubric, rubriced, rubriced, rubricing
rubricate, rubricated, rubricated, rubricating
ruck, rucked, rucked, rucking
ruckle, ruckled, ruckled, ruckling
ruddle, ruddled, ruddled, ruddling
rue, rued, rued, ruing
ruff, ruffed, ruffed, ruffing
ruffle, ruffled, ruffled, ruffling
ruggedise, ruggedised, ruggedised, ruggedising
ruggedize, ruggedized, ruggedized, ruggedizing
ruin, ruined, ruined, ruining
rule, ruled, ruled, ruling
rumba, rumbaed, rumbaed, rumbaing
rumble, rumbled, rumbled, rumbling
ruminate, ruminated, ruminated, ruminating
rummage, rummaged, rummaged, rummaging
rumor, rumored, rumored, rumoring
rumour, rumoured, rumoured, rumouring
rumple, rumpled, rumpled, rumpling
rumpus, rumpused, rumpused, rumpusing
run, runed, runed, runing
rupture, ruptured, ruptured, rupturing
rush, rushed, rushed, rushing
rust, rusted, rusted, rusting
rusticate, rusticated, rusticated, rusticating
rustle, rustled, rustled, rustling
rut, ruted, ruted, ruting
saber, sabered, sabered, sabering
sabotage, sabotaged, sabotaged, sabotaging
sabre, sabred, sabred, sabring
saccharify, saccharified, saccharified, saccharifying
sack, sacked, sacked, sacking
sacrifice, sacrificed, sacrificed, sacrificing
sadden, saddened, saddened, saddening
saddle, saddled, saddled, saddling
safeguard, safeguarded, safeguarded, safeguarding
sag, saged, saged, saging
sail, sailed, sailed, sailing
sailplane, sailplaned, sailplaned, sailplaning
saint, sainted, sainted, sainting
salaam, salaamed, salaamed, salaaming
salinate, salinated, salinated, salinating
salivate, salivated, salivated, salivating
sallow, sallowed, sallowed, sallowing
salt, salted, salted, salting
saltate, saltated, saltated, saltating
salute, saluted, saluted, saluting
salvage, salvaged, salvaged, salvaging
salve, salved, salved, salving
samba, sambaed, sambaed, sambaing
sample, sampled, sampled, sampling
sanctify, sanctified, sanctified, sanctifying
sanction, sanctioned, sanctioned, sanctioning
sand, sanded, sanded, sanding
sandbag, sandbaged, sandbaged, sandbaging
sandblast, sandblasted, sandblasted, sandblasting
sandpaper, sandpapered, sandpapered, sandpapering
sandwich, sandwiched, sandwiched, sandwiching
sanitate, sanitated, sanitated, sanitating
sanitise, sanitised, sanitised, sanitising
sanitize, sanitized, sanitized, sanitizing
sap, saped, saped, saping
saponify, saponified, saponified, saponifying
sashay, sashaied, sashaied, sashaying
sass, sassed, sassed, sassing
sate, sated, sated, sating
satellite, satellited, satellited, satelliting
satiate, satiated, satiated, satiating
satirise, satirised, satirised, satirising
satirize, satirized, satirized, satirizing
satisfice, satisficed, satisficed, satisficing
satisfise, satisfised, satisfised, satisfising
satisfy, satisfied, satisfied, satisfying
saturate, saturated, saturated, saturating
sauce, sauced, sauced, saucing
saunter, sauntered, sauntered, sauntering
saute, sauted, sauted, sauting
savage, savaged, savaged, savaging
save, saved, saved, saving
savor, savored, savored, savoring
savour, savoured, savoured, savouring
savvy, savvied, savvied, savvying
saw, sawed, sawed, sawing
say, saied, saied, saying
scab, scabed, scabed, scabing
scaffold, scaffolded, scaffolded, scaffolding
scald, scalded, scalded, scalding
scale, scaled, scaled, scaling
scallop, scalloped, scalloped, scalloping
scalp, scalped, scalped, scalping
scam, scamed, scamed, scaming
scamp, scamped, scamped, scamping
scamper, scampered, scampered, scampering
scan, scaned, scaned, scaning
scandalise, scandalised, scandalised, scandalising
scandalize, scandalized, scandalized, scandalizing
scant, scanted, scanted, scanting
scar, scared, scared, scaring
scare, scared, scared, scaring
scarf, scarfed, scarfed, scarfing
scarify, scarified, scarified, scarifying
scarper, scarpered, scarpered, scarpering
scat, scated, scated, scating
scatter, scattered, scattered, scattering
scavenge, scavenged, scavenged, scavenging
scend, scended, scended, scending
scent, scented, scented, scenting
schedule, scheduled, scheduled, scheduling
schematise, schematised, schematised, schematising
schematize, schematized, schematized, schematizing
scheme, schemed, schemed, scheming
schlep, schleped, schleped, schleping
schmoose, schmoosed, schmoosed, schmoosing
schmooze, schmoozed, schmoozed, schmoozing
schnorr, schnorred, schnorred, schnorring
school, schooled, schooled, schooling
schuss, schussed, schussed, schussing
scintillate, scintillated, scintillated, scintillating
scissor, scissored, scissored, scissoring
sclaff, sclaffed, sclaffed, sclaffing
scoff, scoffed, scoffed, scoffing
scold, scolded, scolded, scolding
scollop, scolloped, scolloped, scolloping
scoop, scooped, scooped, scooping
scoot, scooted, scooted, scooting
scorch, scorched, scorched, scorching
score, scored, scored, scoring
scorn, scorned, scorned, scorning
scotch, scotched, scotched, scotching
scour, scoured, scoured, scouring
scourge, scourged, scourged, scourging
scout, scouted, scouted, scouting
scowl, scowled, scowled, scowling
scrabble, scrabbled, scrabbled, scrabbling
scrag, scraged, scraged, scraging
scram, scramed, scramed, scraming
scramble, scrambled, scrambled, scrambling
scranch, scranched, scranched, scranching
scrap, scraped, scraped, scraping
scrape, scraped, scraped, scraping
scratch, scratched, scratched, scratching
scraunch, scraunched, scraunched, scraunching
scrawl, scrawled, scrawled, scrawling
screak, screaked, screaked, screaking
scream, screamed, screamed, screaming
screech, screeched, screeched, screeching
screen, screened, screened, screening
screw, screwed, screwed, screwing
scribble, scribbled, scribbled, scribbling
scribe, scribed, scribed, scribing
scrimmage, scrimmaged, scrimmaged, scrimmaging
scrimp, scrimped, scrimped, scrimping
scrimshank, scrimshanked, scrimshanked, scrimshanking
script, scripted, scripted, scripting
scroll, scrolled, scrolled, scrolling
scrounge, scrounged, scrounged, scrounging
scrub, scrubed, scrubed, scrubing
scrunch, scrunched, scrunched, scrunching
scruple, scrupled, scrupled, scrupling
scrutinise, scrutinised, scrutinised, scrutinising
scrutinize, scrutinized, scrutinized, scrutinizing
scry, scried, scried, scrying
scud, scuded, scuded, scuding
scuff, scuffed, scuffed, scuffing
scuffle, scuffled, scuffled, scuffling
scull, sculled, sculled, sculling
sculpt, sculpted, sculpted, sculpting
sculpture, sculptured, sculptured, sculpturing
scum, scumed, scumed, scuming
scupper, scuppered, scuppered, scuppering
scurry, scurried, scurried, scurrying
scuttle, scuttled, scuttled, scuttling
scythe, scythed, scythed, scything
seal, sealed, sealed, sealing
seam, seamed, seamed, seaming
seaplane, seaplaned, seaplaned, seaplaning
sear, seared, seared, searing
search, searched, searched, searching
season, seasoned, seasoned, seasoning
seat, seated, seated, seating
secede, seceded, seceded, seceding
secern, secerned, secerned, secerning
secernate, secernated, secernated, secernating
seclude, secluded, secluded, secluding
second, seconded, seconded, seconding
second-guess, second-guessed, second-guessed, second-guessing
secrete, secreted, secreted, secreting
section, sectioned, sectioned, sectioning
sectionalise, sectionalised, sectionalised, sectionalising
sectionalize, sectionalized, sectionalized, sectionalizing
secularise, secularised, secularised, secularising
secularize, secularized, secularized, secularizing
secure, secured, secured, securing
sedate, sedated, sedated, sedating
sediment, sedimented, sedimented, sedimenting
seduce, seduced, seduced, seducing
see, seed, seed, seing
seed, seeded, seeded, seeding
seek, seeked, seeked, seeking
seel, seeled, seeled, seeling
seem, seemed, seemed, seeming
seep, seeped, seeped, seeping
seesaw, seesawed, seesawed, seesawing
seethe, seethed, seethed, seething
segment, segmented, segmented, segmenting
segregate, segregated, segregated, segregating
segue, segued, segued, seguing
seine, seined, seined, seining
seize, seized, seized, seizing
select, selected, selected, selecting
self-destroy, self-destroied, self-destroied, self-destroying
self-destruct, self-destructed, self-destructed, self-destructing
sell, selled, selled, selling
sellotape, sellotaped, sellotaped, sellotaping
semaphore, semaphored, semaphored, semaphoring
semi-automatise, semi-automatised, semi-automatised, semi-automatising
semi-automatize, semi-automatized, semi-automatized, semi-automatizing
send, sended, sended, sending
senesce, senesced, senesced, senescing
sense, sensed, sensed, sensing
sensibilise, sensibilised, sensibilised, sensibilising
sensibilize, sensibilized, sensibilized, sensibilizing
sensify, sensified, sensified, sensifying
sensitise, sensitised, sensitised, sensitising
sensitize, sensitized, sensitized, sensitizing
sensualise, sensualised, sensualised, sensualising
sensualize, sensualized, sensualized, sensualizing
sentence, sentenced, sentenced, sentencing
sentimentalise, sentimentalised, sentimentalised, sentimentalising
sentimentalize, sentimentalized, sentimentalized, sentimentalizing
sentimentise, sentimentised, sentimentised, sentimentising
sentimentize, sentimentized, sentimentized, sentimentizing
separate, separated, separated, separating
sequence, sequenced, sequenced, sequencing
sequester, sequestered, sequestered, sequestering
sequestrate, sequestrated, sequestrated, sequestrating
serenade, serenaded, serenaded, serenading
serialise, serialised, serialised, serialising
serialize, serialized, serialized, serializing
sermonise, sermonised, sermonised, sermonising
sermonize, sermonized, sermonized, sermonizing
serrate, serrated, serrated, serrating
serve, served, served, serving
service, serviced, serviced, servicing
set, seted, seted, seting
settle, settled, settled, settling
sever, severed, severed, severing
severalise, severalised, severalised, severalising
severalize, severalized, severalized, severalizing
sew, sewed, sewed, sewing
sex, sexed, sexed, sexing
sexualise, sexualised, sexualised, sexualising
sexualize, sexualized, sexualized, sexualizing
shack, shacked, shacked, shacking
shackle, shackled, shackled, shackling
shade, shaded, shaded, shading
shadow, shadowed, shadowed, shadowing
shadowbox, shadowboxed, shadowboxed, shadowboxing
shaft, shafted, shafted, shafting
shag, shaged, shaged, shaging
shake, shaked, shaked, shaking
shallow, shallowed, shallowed, shallowing
sham, shamed, shamed, shaming
shamanise, shamanised, shamanised, shamanising
shamanize, shamanized, shamanized, shamanizing
shamble, shambled, shambled, shambling
shame, shamed, shamed, shaming
shampoo, shampooed, shampooed, shampooing
shanghai, shanghaied, shanghaied, shanghaiing
shank, shanked, shanked, shanking
shape, shaped, shaped, shaping
share, shared, shared, sharing
shark, sharked, sharked, sharking
sharpen, sharpened, sharpened, sharpening
sharpshoot, sharpshooted, sharpshooted, sharpshooting
shatter, shattered, shattered, shattering
shave, shaved, shaved, shaving
she-bop, she-boped, she-boped, she-boping
shear, sheared, sheared, shearing
sheathe, sheathed, sheathed, sheathing
shed, sheded, sheded, sheding
sheer, sheered, sheered, sheering
sheet, sheeted, sheeted, sheeting
shell, shelled, shelled, shelling
shellac, shellaced, shellaced, shellacing
shellack, shellacked, shellacked, shellacking
shelter, sheltered, sheltered, sheltering
shelve, shelved, shelved, shelving
shepherd, shepherded, shepherded, shepherding
shew, shewed, shewed, shewing
shield, shielded, shielded, shielding
shift, shifted, shifted, shifting
shill, shilled, shilled, shilling
shillyshally, shillyshallied, shillyshallied, shillyshallying
shimmer, shimmered, shimmered, shimmering
shimmy, shimmied, shimmied, shimmying
shin, shined, shined, shining
shine, shined, shined, shining
shingle, shingled, shingled, shingling
shinny, shinnied, shinnied, shinnying
ship, shiped, shiped, shiping
shipwreck, shipwrecked, shipwrecked, shipwrecking
shirk, shirked, shirked, shirking
shirr, shirred, shirred, shirring
shirt, shirted, shirted, shirting
shit, shited, shited, shiting
shiver, shivered, shivered, shivering
shlep, shleped, shleped, shleping
shmoose, shmoosed, shmoosed, shmoosing
shmooze, shmoozed, shmoozed, shmoozing
shnorr, shnorred, shnorred, shnorring
shoal, shoaled, shoaled, shoaling
shock, shocked, shocked, shocking
shoe, shoed, shoed, shoing
shoehorn, shoehorned, shoehorned, shoehorning
shoetree, shoetreed, shoetreed, shoetreing
shoo, shooed, shooed, shooing
shoot, shooted, shooted, shooting
shop, shoped, shoped, shoping
shoplift, shoplifted, shoplifted, shoplifting
shore, shored, shored, shoring
short, shorted, shorted, shorting
short-change, short-changed, short-changed, short-changing
short-circuit, short-circuited, short-circuited, short-circuiting
shorten, shortened, shortened, shortening
shortlist, shortlisted, shortlisted, shortlisting
shoulder, shouldered, shouldered, shouldering
shout, shouted, shouted, shouting
shove, shoved, shoved, shoving
shovel, shoveled, shoveled, shoveling
show, showed, showed, showing
shower, showered, showered, showering
shred, shreded, shreded, shreding
shriek, shrieked, shrieked, shrieking
shrill, shrilled, shrilled, shrilling
shrimp, shrimped, shrimped, shrimping
shrine, shrined, shrined, shrining
shrink, shrinked, shrinked, shrinking
shrinkwrap, shrinkwraped, shrinkwraped, shrinkwraping
shrive, shrived, shrived, shriving
shrivel, shriveled, shriveled, shriveling
shroud, shrouded, shrouded, shrouding
shrug, shruged, shruged, shruging
shuck, shucked, shucked, shucking
shudder, shuddered, shuddered, shuddering
shuffle, shuffled, shuffled, shuffling
shun, shuned, shuned, shuning
shunt, shunted, shunted, shunting
shush, shushed, shushed, shushing
shut, shuted, shuted, shuting
shutter, shuttered, shuttered, shuttering
shuttle, shuttled, shuttled, shuttling
shuttlecock, shuttlecocked, shuttlecocked, shuttlecocking
shy, shied, shied, shying
sibilate, sibilated, sibilated, sibilating
sic, siced, siced, sicing
sick, sicked, sicked, sicking
sicken, sickened, sickened, sickening
side, sided, sided, siding
side-slip, side-sliped, side-sliped, side-sliping
sideline, sidelined, sidelined, sidelining
sidestep, sidesteped, sidesteped, sidesteping
sideswipe, sideswiped, sideswiped, sideswiping
sidetrack, sidetracked, sidetracked, sidetracking
sidle, sidled, sidled, sidling
sieve, sieved, sieved, sieving
sift, sifted, sifted, sifting
sigh, sighed, sighed, sighing
sight, sighted, sighted, sighting
sight-read, sight-readed, sight-readed, sight-reading
sight-sing, sight-singed, sight-singed, sight-singing
sightread, sightreaded, sightreaded, sightreading
sightsee, sightseed, sightseed, sightseing
sightsing, sightsinged, sightsinged, sightsinging
sign, signed, signed, signing
signal, signaled, signaled, signaling
signalise, signalised, signalised, signalising
signalize, signalized, signalized, signalizing
signify, signified, signified, signifying
signpost, signposted, signposted, signposting
silence, silenced, silenced, silencing
silhouette, silhouetted, silhouetted, silhouetting
silkscreen, silkscreened, silkscreened, silkscreening
silt, silted, silted, silting
silver, silvered, silvered, silvering
silver-plate, silver-plated, silver-plated, silver-plating
silverplate, silverplated, silverplated, silverplating
simmer, simmered, simmered, simmering
simonise, simonised, simonised, simonising
simonize, simonized, simonized, simonizing
simper, simpered, simpered, simpering
simplify, simplified, simplified, simplifying
simulate, simulated, simulated, simulating
sin, sined, sined, sining
sing, singed, singed, singing
singe, singed, singed, singing
single, singled, singled, singling
single-foot, single-footed, single-footed, single-footing
singsong, singsonged, singsonged, singsonging
singularise, singularised, singularised, singularising
singularize, singularized, singularized, singularizing
sink, sinked, sinked, sinking
sinter, sintered, sintered, sintering
sip, siped, siped, siping
siphon, siphoned, siphoned, siphoning
sire, sired, sired, siring
siss, sissed, sissed, sissing
sit, sited, sited, siting
site, sited, sited, siting
situate, situated, situated, situating
size, sized, sized, sizing
sizz, sizzed, sizzed, sizzing
sizzle, sizzled, sizzled, sizzling
skank, skanked, skanked, skanking
skate, skated, skated, skating
skateboard, skateboarded, skateboarded, skateboarding
skedaddle, skedaddled, skedaddled, skedaddling
sketch, sketched, sketched, sketching
skew, skewed, skewed, skewing
skewer, skewered, skewered, skewering
ski, skied, skied, skiing
skid, skided, skided, skiding
skim, skimed, skimed, skiming
skimcoat, skimcoated, skimcoated, skimcoating
skimp, skimped, skimped, skimping
skin, skined, skined, skining
skin-dive, skin-dived, skin-dived, skin-diving
skinny-dip, skinny-diped, skinny-diped, skinny-diping
skip, skiped, skiped, skiping
skip-bomb, skip-bombed, skip-bombed, skip-bombing
skipper, skippered, skippered, skippering
skirl, skirled, skirled, skirling
skirmish, skirmished, skirmished, skirmishing
skirt, skirted, skirted, skirting
skitter, skittered, skittered, skittering
skittle, skittled, skittled, skittling
skive, skived, skived, skiving
skreak, skreaked, skreaked, skreaking
skreigh, skreighed, skreighed, skreighing
skulk, skulked, skulked, skulking
skunk, skunked, skunked, skunking
sky, skied, skied, skying
skydive, skydived, skydived, skydiving
skyjack, skyjacked, skyjacked, skyjacking
skylark, skylarked, skylarked, skylarking
skyrocket, skyrocketed, skyrocketed, skyrocketing
slabber, slabbered, slabbered, slabbering
slack, slacked, slacked, slacking
slacken, slackened, slackened, slackening
slag, slaged, slaged, slaging
slake, slaked, slaked, slaking
slalom, slalomed, slalomed, slaloming
slam, slamed, slamed, slaming
slam-dunk, slam-dunked, slam-dunked, slam-dunking
slander, slandered, slandered, slandering
slang, slanged, slanged, slanging
slant, slanted, slanted, slanting
slap, slaped, slaped, slaping
slash, slashed, slashed, slashing
slat, slated, slated, slating
slate, slated, slated, slating
slather, slathered, slathered, slathering
slaughter, slaughtered, slaughtered, slaughtering
slave, slaved, slaved, slaving
slaver, slavered, slavered, slavering
slay, slaied, slaied, slaying
sled, sleded, sleded, sleding
sledge, sledged, sledged, sledging
sledgehammer, sledgehammered, sledgehammered, sledgehammering
sleek, sleeked, sleeked, sleeking
sleep, sleeped, sleeped, sleeping
sleepwalk, sleepwalked, sleepwalked, sleepwalking
sleet, sleeted, sleeted, sleeting
sleigh, sleighed, sleighed, sleighing
slenderise, slenderised, slenderised, slenderising
slenderize, slenderized, slenderized, slenderizing
sleuth, sleuthed, sleuthed, sleuthing
slew, slewed, slewed, slewing
slice, sliced, sliced, slicing
slick, slicked, slicked, slicking
slide, slided, slided, sliding
slight, slighted, slighted, slighting
slim, slimed, slimed, sliming
slime, slimed, slimed, sliming
sling, slinged, slinged, slinging
slink, slinked, slinked, slinking
slip, sliped, sliped, sliping
slit, slited, slited, sliting
slither, slithered, slithered, slithering
sliver, slivered, slivered, slivering
slobber, slobbered, slobbered, slobbering
slog, sloged, sloged, sloging
sloganeer, sloganeered, sloganeered, sloganeering
slop, sloped, sloped, sloping
slope, sloped, sloped, sloping
slosh, sloshed, sloshed, sloshing
slot, sloted, sloted, sloting
slouch, slouched, slouched, slouching
slough, sloughed, sloughed, sloughing
slow, slowed, slowed, slowing
slue, slued, slued, sluing
slug, sluged, sluged, sluging
sluice, sluiced, sluiced, sluicing
slum, slumed, slumed, sluming
slumber, slumbered, slumbered, slumbering
slump, slumped, slumped, slumping
slur, slured, slured, sluring
slurp, slurped, slurped, slurping
slush, slushed, slushed, slushing
smack, smacked, smacked, smacking
smart, smarted, smarted, smarting
smash, smashed, smashed, smashing
smatter, smattered, smattered, smattering
smear, smeared, smeared, smearing
smell, smelled, smelled, smelling
smelt, smelted, smelted, smelting
smile, smiled, smiled, smiling
smirch, smirched, smirched, smirching
smirk, smirked, smirked, smirking
smite, smited, smited, smiting
smock, smocked, smocked, smocking
smoke, smoked, smoked, smoking
smolder, smoldered, smoldered, smoldering
smooch, smooched, smooched, smooching
smooth, smoothed, smoothed, smoothing
smoothen, smoothened, smoothened, smoothening
smother, smothered, smothered, smothering
smoulder, smouldered, smouldered, smouldering
smudge, smudged, smudged, smudging
smuggle, smuggled, smuggled, smuggling
smut, smuted, smuted, smuting
smutch, smutched, smutched, smutching
snack, snacked, snacked, snacking
snaffle, snaffled, snaffled, snaffling
snafu, snafued, snafued, snafuing
snag, snaged, snaged, snaging
snail, snailed, snailed, snailing
snake, snaked, snaked, snaking
snap, snaped, snaped, snaping
snare, snared, snared, snaring
snarf, snarfed, snarfed, snarfing
snarl, snarled, snarled, snarling
snatch, snatched, snatched, snatching
sneak, sneaked, sneaked, sneaking
sneer, sneered, sneered, sneering
sneeze, sneezed, sneezed, sneezing
snick, snicked, snicked, snicking
snicker, snickered, snickered, snickering
sniff, sniffed, sniffed, sniffing
sniffle, sniffled, sniffled, sniffling
snigger, sniggered, sniggered, sniggering
snip, sniped, sniped, sniping
snipe, sniped, sniped, sniping
snitch, snitched, snitched, snitching
snivel, sniveled, sniveled, sniveling
snog, snoged, snoged, snoging
snooker, snookered, snookered, snookering
snoop, snooped, snooped, snooping
snooze, snoozed, snoozed, snoozing
snore, snored, snored, snoring
snorkel, snorkeled, snorkeled, snorkeling
snort, snorted, snorted, snorting
snow, snowed, snowed, snowing
snow-blind, snow-blinded, snow-blinded, snow-blinding
snowball, snowballed, snowballed, snowballing
snowboard, snowboarded, snowboarded, snowboarding
snowmobile, snowmobiled, snowmobiled, snowmobiling
snowshoe, snowshoed, snowshoed, snowshoing
snub, snubed, snubed, snubing
snuff, snuffed, snuffed, snuffing
snuffle, snuffled, snuffled, snuffling
snuggle, snuggled, snuggled, snuggling
soak, soaked, soaked, soaking
soap, soaped, soaped, soaping
soar, soared, soared, soaring
sob, sobed, sobed, sobing
sober, sobered, sobered, sobering
socialise, socialised, socialised, socialising
socialize, socialized, socialized, socializing
sock, socked, socked, socking
sod, soded, soded, soding
sodomise, sodomised, sodomised, sodomising
sodomize, sodomized, sodomized, sodomizing
soft-pedal, soft-pedaled, soft-pedaled, soft-pedaling
soft-soap, soft-soaped, soft-soaped, soft-soaping
soft-solder, soft-soldered, soft-soldered, soft-soldering
soften, softened, softened, softening
soil, soiled, soiled, soiling
sojourn, sojourned, sojourned, sojourning
solace, solaced, solaced, solacing
solarise, solarised, solarised, solarising
solarize, solarized, solarized, solarizing
solder, soldered, soldered, soldering
soldier, soldiered, soldiered, soldiering
sole, soled, soled, soling
solemnise, solemnised, solemnised, solemnising
solemnize, solemnized, solemnized, solemnizing
solicit, solicited, solicited, soliciting
solidify, solidified, solidified, solidifying
soliloquise, soliloquised, soliloquised, soliloquising
soliloquize, soliloquized, soliloquized, soliloquizing
solmizate, solmizated, solmizated, solmizating
solo, soloed, soloed, soloing
solvate, solvated, solvated, solvating
solve, solved, solved, solving
somersault, somersaulted, somersaulted, somersaulting
somnambulate, somnambulated, somnambulated, somnambulating
sonnet, sonneted, sonneted, sonneting
soot, sooted, sooted, sooting
soothe, soothed, soothed, soothing
sop, soped, soped, soping
sophisticate, sophisticated, sophisticated, sophisticating
sorb, sorbed, sorbed, sorbing
sorcerise, sorcerised, sorcerised, sorcerising
sorcerize, sorcerized, sorcerized, sorcerizing
sorrow, sorrowed, sorrowed, sorrowing
sort, sorted, sorted, sorting
sough, soughed, soughed, soughing
sound, sounded, sounded, sounding
soundproof, soundproofed, soundproofed, soundproofing
soup, souped, souped, souping
sour, soured, soured, souring
source, sourced, sourced, sourcing
souse, soused, soused, sousing
sovietise, sovietised, sovietised, sovietising
sovietize, sovietized, sovietized, sovietizing
sow, sowed, sowed, sowing
space, spaced, spaced, spacing
spacewalk, spacewalked, spacewalked, spacewalking
spade, spaded, spaded, spading
spam, spamed, spamed, spaming
span, spaned, spaned, spaning
spang, spanged, spanged, spanging
spangle, spangled, spangled, spangling
spank, spanked, spanked, spanking
spar, spared, spared, sparing
spare, spared, spared, sparing
sparge, sparged, sparged, sparging
spark, sparked, sparked, sparking
sparkle, sparkled, sparkled, sparkling
spat, spated, spated, spating
spatchcock, spatchcocked, spatchcocked, spatchcocking
spatter, spattered, spattered, spattering
spawn, spawned, spawned, spawning
spay, spaied, spaied, spaying
speak, speaked, speaked, speaking
spear, speared, speared, spearing
spearhead, spearheaded, spearheaded, spearheading
specialise, specialised, specialised, specialising
specialize, specialized, specialized, specializing
speciate, speciated, speciated, speciating
specify, specified, specified, specifying
speck, specked, specked, specking
speckle, speckled, speckled, speckling
spectate, spectated, spectated, spectating
speculate, speculated, speculated, speculating
speech-read, speech-readed, speech-readed, speech-reading
speechify, speechified, speechified, speechifying
speed, speeded, speeded, speeding
spell, spelled, spelled, spelling
spellbind, spellbinded, spellbinded, spellbinding
spelunk, spelunked, spelunked, spelunking
spend, spended, spended, spending
spew, spewed, spewed, spewing
sphacelate, sphacelated, sphacelated, sphacelating
spice, spiced, spiced, spicing
spiel, spieled, spieled, spieling
spike, spiked, spiked, spiking
spill, spilled, spilled, spilling
spin, spined, spined, spining
spin-dry, spin-dried, spin-dried, spin-drying
spiral, spiraled, spiraled, spiraling
spirit, spirited, spirited, spiriting
spiritise, spiritised, spiritised, spiritising
spiritize, spiritized, spiritized, spiritizing
spiritualise, spiritualised, spiritualised, spiritualising
spiritualize, spiritualized, spiritualized, spiritualizing
spirt, spirted, spirted, spirting
spit, spited, spited, spiting
spite, spited, spited, spiting
splash, splashed, splashed, splashing
splat, splated, splated, splating
splatter, splattered, splattered, splattering
splay, splaied, splaied, splaying
splice, spliced, spliced, splicing
splint, splinted, splinted, splinting
splinter, splintered, splintered, splintering
split, splited, splited, spliting
splosh, sploshed, sploshed, sploshing
splotch, splotched, splotched, splotching
splurge, splurged, splurged, splurging
splutter, spluttered, spluttered, spluttering
spoil, spoiled, spoiled, spoiling
spondaise, spondaised, spondaised, spondaising
spondaize, spondaized, spondaized, spondaizing
sponge, sponged, sponged, sponging
sponsor, sponsored, sponsored, sponsoring
spoof, spoofed, spoofed, spoofing
spook, spooked, spooked, spooking
spool, spooled, spooled, spooling
spoon, spooned, spooned, spooning
spoonfeed, spoonfeeded, spoonfeeded, spoonfeeding
sport, sported, sported, sporting
sportscast, sportscasted, sportscasted, sportscasting
sporulate, sporulated, sporulated, sporulating
spot, spoted, spoted, spoting
spot-check, spot-checked, spot-checked, spot-checking
spot-weld, spot-welded, spot-welded, spot-welding
spotlight, spotlighted, spotlighted, spotlighting
spotweld, spotwelded, spotwelded, spotwelding
spout, spouted, spouted, spouting
sprain, sprained, sprained, spraining
sprawl, sprawled, sprawled, sprawling
spray, spraied, spraied, spraying
spray-dry, spray-dried, spray-dried, spray-drying
spread, spreaded, spreaded, spreading
spread-eagle, spread-eagled, spread-eagled, spread-eagling
spreadeagle, spreadeagled, spreadeagled, spreadeagling
spree, spreed, spreed, spreing
spring, springed, springed, springing
spring-clean, spring-cleaned, spring-cleaned, spring-cleaning
sprinkle, sprinkled, sprinkled, sprinkling
sprint, sprinted, sprinted, sprinting
spritz, spritzed, spritzed, spritzing
sprout, sprouted, sprouted, sprouting
spruce, spruced, spruced, sprucing
spud, spuded, spuded, spuding
spue, spued, spued, spuing
spume, spumed, spumed, spuming
spur, spured, spured, spuring
spurn, spurned, spurned, spurning
spurt, spurted, spurted, spurting
sputter, sputtered, sputtered, sputtering
spy, spied, spied, spying
squabble, squabbled, squabbled, squabbling
squall, squalled, squalled, squalling
squander, squandered, squandered, squandering
square, squared, squared, squaring
squash, squashed, squashed, squashing
squat, squated, squated, squating
squawk, squawked, squawked, squawking
squeak, squeaked, squeaked, squeaking
squeal, squealed, squealed, squealing
squeegee, squeegeed, squeegeed, squeegeing
squeeze, squeezed, squeezed, squeezing
squelch, squelched, squelched, squelching
squinch, squinched, squinched, squinching
squint, squinted, squinted, squinting
squire, squired, squired, squiring
squirm, squirmed, squirmed, squirming
